,user_1,user_2,user_3,user_4,user_5,user_6,user_7,user_8,user_9,user_10,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10
124,248,61,211,297,609,17,304,559,278,246,0.3014773129351097,0.2865111621264907,0.284473512319635,0.275192083388016,0.2629152410248094,0.261107814583657,0.2572516305959601,0.2438098263832859,0.2423384080999213,0.2409856304306837
125,378,129,80,484,573,497,339,93,511,178,0.8111071056538127,0.7664241743562074,0.7635417155709333,0.7441611006409122,0.7441611006409122,0.7403514710945603,0.735767207381959,0.7153657248573989,0.7111887749987414,0.7030499101780563
126,54,397,517,411,187,224,395,468,589,274,0.1705605730844883,0.1571736533654828,0.1305582419667733,0.1266600992762247,0.1230914909793327,0.1230914909793327,0.120873444603807,0.1186433577336331,0.1185261639826901,0.1168231256211746
127,548,493,230,130,136,556,571,15,38,399,0.2279211529192759,0.2226808857075616,0.2132007163556104,0.2095648711539771,0.2052397653289865,0.2010075630518424,0.1957515531911179,0.1934294858246657,0.1914854215512676,0.1858261556206646
128,433,238,218,380,424,229,329,199,219,592,0.4041856418881334,0.3946648814672956,0.3751623025395185,0.3610187514227518,0.3575254719856765,0.3440882317116739,0.3387880280281797,0.3375869181237338,0.3348310040038647,0.3331020926996521
129,144,573,467,125,484,241,106,45,373,339,0.8275159265510557,0.8275159265510557,0.8224396186997113,0.7664241743562074,0.7487048859271456,0.7347080497499309,0.7130240959073808,0.6706936200477749,0.657951694959769,0.6428571428571429
130,399,15,342,16,361,442,151,246,347,416,0.4406080916124189,0.4377890729616421,0.3918225777683436,0.3759506009867954,0.3574570768083969,0.3562436219974556,0.3488454123148558,0.3440312310280933,0.3408893274903718,0.338271873936509
131,488,329,63,482,199,479,599,524,433,356,0.4386428904006491,0.3928118912484926,0.3871986541633904,0.3820065430786959,0.373048888335571,0.3694751212211512,0.3692551784409509,0.3625160236943444,0.3622384332721836,0.362084393910739
132,125,511,564,378,80,339,7,53,587,25,0.630669771673144,0.6215188768538846,0.5963765795456273,0.5916079783099616,0.5635445125120265,0.5430450802499489,0.5424250399936917,0.5296408977028497,0.5195170441705195,0.5163977794943223
133,45,125,583,467,511,55,129,352,101,80,0.6259686371487613,0.6032493468177899,0.5751599343539661,0.5590653920196746,0.5498051602938211,0.5482892649071496,0.5430450802499489,0.5345224838248488,0.5195170441705195,0.4972451580988469
134,569,451,329,312,468,90,265,18,56,607,0.3898735065673495,0.3875342052148494,0.3771243861966882,0.3733844954552103,0.3636995113642807,0.3595228254111063,0.3569863684011106,0.3567609591131186,0.3567284725901921,0.3551350171422209
135,352,239,583,591,283,98,603,39,372,45,0.610305228940792,0.6040404496926219,0.593846662597303,0.5580195820390583,0.5564932027299927,0.5475828858064766,0.5315284776213994,0.5050259079220856,0.5030537377488244,0.497958078518913
136,398,58,571,15,468,289,589,329,321,220,0.3649324991288249,0.341938376394261,0.3246876964190398,0.3232667242666531,0.3163362675695304,0.314387049568325,0.3121222680076954,0.3107920925815354,0.3093728167376647,0.3055064490262129
137,374,215,439,575,159,544,507,492,402,349,0.1484539238050411,0.1165372526871047,0.1113404428537808,0.0953462589245592,0.0917889602877449,0.0889108448948774,0.0870388279778489,0.0818926635648921,0.073127242412713,0.0674199862463242
138,392,474,572,465,248,61,330,104,595,67,0.3560485888230471,0.3517735009104581,0.3280126796879432,0.3241911467702241,0.3241053116208301,0.3189903301257933,0.315732544670896,0.3126197403174564,0.3081040993761267,0.3054153142113257
139,589,479,413,437,238,287,67,27,181,607,0.3667518785609599,0.3618801632878125,0.354472942644743,0.3395813284874083,0.3350620143801373,0.3258835869562063,0.3199049566457977,0.3142552276527948,0.3088004222838303,0.3081000815803334
140,433,246,219,572,62,238,380,199,281,327,0.4751111823582772,0.4661561833780469,0.4182681438570615,0.4149470807100291,0.3983635917365272,0.3972296967561468,0.3968937051917248,0.3968258720651084,0.3909001065607713,0.3816825984711952
141,125,511,378,568,564,93,80,454,583,348,0.631578947368421,0.5964809080634605,0.5677749739576688,0.5441071875825088,0.5422277098159002,0.541943730952575,0.5408420485294111,0.5371688032419251,0.534183427346822,0.5333807470626649
142,9,562,158,582,279,524,465,72,176,140,0.2407232562855118,0.2195557361707027,0.2168989569896483,0.2061674809010541,0.2034482842618034,0.1963756102006818,0.189793146253234,0.1883601442191212,0.1855173227854241,0.1831243855328779
143,569,329,93,346,433,424,445,285,234,229,0.4668756154631939,0.4499212706658475,0.4370214219169189,0.4348131782731521,0.4169169491508715,0.4092788672488119,0.4050462936504913,0.394911621352481,0.3946761086881631,0.3898440935376436
144,129,573,467,125,568,484,45,241,373,106,0.8275159265510557,0.7391304347826086,0.6896563082085964,0.6765100914917384,0.6527533657682196,0.6521739130434783,0.6434894520877869,0.6344166391652172,0.6170609073445336,0.6079187588743288
145,91,176,374,483,119,344,482,273,67,604,0.180421959121758,0.1234696139753471,0.1230914909793327,0.1172603939955857,0.1130667542166613,0.1122533137667343,0.1113802639017038,0.1060047098676087,0.0996023841111994,0.0951302988308988
146,430,193,57,334,352,37,35,180,239,116,0.4,0.35,0.2112885636821291,0.2112885636821291,0.1885618083164126,0.1772293892396416,0.1732050807568877,0.1646773939185236,0.1581138830084189,0.156669890360128
147,290,153,113,581,246,555,465,580,600,400,0.4147806778921701,0.3960590171906697,0.3629330931556488,0.3471825374147068,0.341768277573498,0.3317017360018887,0.3258752679561411,0.3195048252113469,0.3159667442917843,0.3061862178478972
148,302,185,312,523,303,375,451,264,159,311,0.3246538620186389,0.3231718376016987,0.2919647370966411,0.2868074076380745,0.276962404833097,0.2732570807887558,0.2679219629254417,0.2674025527888514,0.2638120174614679,0.2637878732233301
149,269,388,205,450,520,363,336,268,528,349,0.7752170911825529,0.6054055145966812,0.5883484054145521,0.5717718748968655,0.558156305651438,0.5563486402641867,0.5140386797078254,0.5098499285104608,0.4706787243316416,0.4341215710622296
150,491,528,455,213,276,43,349,336,268,388,0.5089202883795841,0.4426422973348011,0.4169260787524219,0.3885891671573582,0.3690508734788422,0.3570318633013437,0.3499394620768628,0.341237276912625,0.3384566339208066,0.3349082105168299
151,496,414,347,130,399,16,15,316,192,325,0.3881211576183063,0.3638512152732102,0.3567530340063379,0.3488454123148558,0.345834250622541,0.3442651863295481,0.3436215967445456,0.3390787295240659,0.2981423969999719,0.2963506807510668
152,40,158,232,524,246,299,559,580,176,240,0.3044352014893768,0.2959730884936679,0.2807279709407825,0.2774384022429234,0.274625188963809,0.264258211290845,0.2619401120159724,0.259995702585886,0.2585369425631406,0.2572100554864451
153,147,290,549,211,581,246,183,61,29,20,0.3960590171906697,0.3080205518168487,0.291691675598474,0.2613641051214193,0.2520920866827581,0.2100420126042015,0.2074130978310859,0.2061806169397877,0.2058823529411764,0.2037035919322161
154,114,200,134,81,452,165,590,92,329,44,0.2507751956589087,0.210870583918325,0.2030237375107441,0.1957213268158124,0.1839346585577643,0.1818415836822372,0.1805787796286538,0.1796455497140088,0.1782486332369371,0.1771519258664224
155,274,468,596,602,390,329,56,215,473,220,0.3895206975303191,0.3649485478657102,0.3619930135897217,0.3476820110649886,0.3444281033229323,0.3316983618088271,0.3216496056497839,0.3209596164268714,0.3166074709119274,0.3113313899353978
156,341,100,408,590,391,192,115,41,332,383,0.3491899510776647,0.2514594403022007,0.1944039478399347,0.1781741612749496,0.1745743121887939,0.1475422227126635,0.1403724812687193,0.1352406865186778,0.1309307341415954,0.1304101327393252
157,91,575,439,456,235,341,67,270,86,273,0.2001601922563589,0.1754116038614058,0.1365577483997837,0.1109400392450458,0.1074172311059149,0.0965609099170535,0.093924085418671,0.0897222906831868,0.0855920985021825,0.085528484893616
158,46,152,9,425,490,40,199,489,281,524,0.3003434460197364,0.2959730884936679,0.2917622047048868,0.2814142886820324,0.2792201954117452,0.2757047556025561,0.2666748975004006,0.2483409048053579,0.2440291369289271,0.2361198367769799
159,312,607,451,367,90,56,18,329,216,589,0.4047104527253538,0.3982630463095912,0.3937943298431856,0.3843457724156178,0.3790346907426672,0.3771240698799817,0.3698583944451776,0.3622077731788557,0.3613022372369462,0.3492688208690724
160,487,19,277,166,287,380,395,309,516,475,0.1519869175291844,0.1441079861638576,0.1432229748078866,0.1339174990306095,0.1281783906983627,0.1250338047981949,0.1210455065337604,0.1200961153538153,0.1200961153538153,0.115662986393248
161,57,436,116,403,372,4,410,37,469,454,0.3985405706652278,0.3965446094260815,0.3788676152120412,0.3769685174625259,0.3731092686007538,0.3668369910333888,0.359870585017787,0.3489912202260564,0.3446012188022555,0.343788034074832
162,359,480,303,452,32,262,41,114,395,134,0.3753259453027345,0.2996023545092552,0.1560636973057705,0.1418852120306481,0.1335561126588355,0.1294997541905146,0.1192864158731316,0.118216560935865,0.118216560935865,0.1123508829409707
163,493,492,182,398,451,302,266,375,29,548,0.3908679799852858,0.3627711598098719,0.3090575499818435,0.3055555555555556,0.3048922693831264,0.2976145552221595,0.2649064714130087,0.260132990857236,0.2572478777137633,0.2545875386086578
164,493,492,398,78,548,182,62,451,424,140,0.2644429426739725,0.2382153063016065,0.2273970134135488,0.2170607855311148,0.2165327847843066,0.1971456232360576,0.1958989121047833,0.191995176380129,0.1914460334151826,0.1913897505877382
165,433,238,569,253,246,369,579,329,424,218,0.4895335526439628,0.4603911462503879,0.4461957626240211,0.4441916903437189,0.4264911919865465,0.4212789431414202,0.4204025341037212,0.4154485354612244,0.4105798964795876,0.4072826863529443
166,329,433,238,327,44,219,607,90,140,479,0.3870066777671324,0.3536367060193321,0.3504818817919656,0.3380377535690901,0.334944748297233,0.3276298516714182,0.3244005246968843,0.3234023697143676,0.3226153275975598,0.3207994687337593
167,220,15,136,22,468,289,58,294,414,75,0.2891293982987488,0.2813110550316538,0.2605840151896998,0.2344139196042712,0.2343719734037784,0.233551234161596,0.2293358874971256,0.2255133105680981,0.2234042553191489,0.2174655304371321
168,380,199,356,44,437,225,67,479,524,599,0.3444607958063393,0.3336188850288267,0.3333559803488872,0.3296561388987495,0.326641052162044,0.3222306458201645,0.3177681136062918,0.3142005852806184,0.3108448733950507,0.3046075597282304
169,457,125,93,378,234,37,446,583,469,7,0.589167755454927,0.5735393346764044,0.5669467095138409,0.565685424949238,0.5613171323564987,0.560448538317805,0.560448538317805,0.5588283785085597,0.5375872022286245,0.5363390480545726
170,371,329,384,31,523,601,30,436,119,83,0.316293122587964,0.3161965382711422,0.31156957107787,0.2952274613674693,0.2894534169445878,0.2661241093056938,0.2654953952106303,0.2599480155948018,0.2589848851414061,0.2580591455471325
171,398,229,136,188,606,253,266,460,71,287,0.2288021576612147,0.1829778882314117,0.181675537954639,0.1754116038614058,0.1577557537082382,0.156622436204758,0.1558573000398393,0.1509702712192794,0.1461763365511715,0.1449099938132742
172,93,53,125,80,346,378,228,7,348,568,0.5612486080160912,0.5222329678670935,0.5191085476184402,0.5099019513592785,0.5068420748999524,0.5,0.4961389383568338,0.4959409710928414,0.4931969619160719,0.4919349550499537
173,583,445,454,511,234,93,346,57,116,320,0.6839017713091963,0.6531591807690417,0.6310877901688764,0.6219852664185793,0.6061301842258157,0.6040464123147138,0.6009942011789683,0.6002842255014932,0.5991853356731563,0.5877208336035052
174,86,562,142,405,507,505,9,231,437,524,0.1336306209562122,0.0979044918012803,0.0969003166223018,0.0912870929175276,0.0833333333333333,0.0629940788348712,0.0517549169506765,0.0486674718385755,0.048602517675625,0.0456435464587638
175,125,80,339,241,484,573,55,36,485,129,0.6488856845230502,0.6210344279375828,0.5984437489312764,0.5916079783099616,0.5907908398283784,0.5907908398283784,0.5897678246195885,0.5819143739626463,0.5790660241435861,0.5669467095138409
176,67,380,524,231,589,482,273,508,248,327,0.4797339713237205,0.4246893887099897,0.422424523289198,0.416878954058636,0.4129475579266552,0.3993880858753322,0.3925374990682156,0.3893837879570441,0.3887243466896143,0.3873991279431041
177,253,398,300,71,132,438,339,143,442,53,0.3741575395516081,0.3608751587888535,0.3415483487736566,0.3397647942917504,0.3274685046250033,0.3232870753462959,0.323047869190461,0.3223291856101521,0.3184950571658866,0.3174078403432616
178,125,469,378,93,55,129,497,346,339,80,0.7030499101780563,0.6595178300212527,0.6219935742764743,0.6113149794833975,0.6034974728596236,0.5915204817512771,0.5901187724784478,0.5742740288620433,0.5687696939916126,0.5666305975798628
179,399,15,548,406,398,200,369,76,362,342,0.2490291225458761,0.2474358296526967,0.2227177015936869,0.2175970699446223,0.2041241452319315,0.1946247360403807,0.1905001905002857,0.1895245108947258,0.1863389981249824,0.1860229012084568
180,5,591,446,239,57,410,173,403,42,583,0.5454858273738211,0.5127301186201266,0.5003258390700999,0.4719348023054865,0.4697250754314742,0.4656203913693374,0.4611109671843402,0.4516135541144519,0.4483425053254206,0.4446032434751662
181,607,479,413,63,452,598,90,67,390,424,0.4583553004295889,0.4326396681605817,0.4317673155016562,0.4038214122998931,0.3991123847316242,0.3875425381321528,0.37891093244526,0.377643025681099,0.3745302511574871,0.3730973568203418
182,493,163,95,531,78,576,492,367,451,243,0.3106303720986977,0.3090575499818435,0.2999475137772317,0.2997074597061421,0.2980197803396348,0.2922857655209422,0.2883012836269136,0.2874577412714267,0.2702619371605694,0.2609604537529376
183,566,61,514,549,153,211,595,290,248,247,0.2289394207719754,0.2212601172257607,0.2202440979608015,0.2122325232457102,0.2074130978310859,0.1974805195685172,0.1747070966892412,0.1706708844367281,0.1575918559429985,0.1572555077030875
184,246,19,262,327,592,131,578,143,219,63,0.2143768803031489,0.2062842492517586,0.1912471731982784,0.1826884017898207,0.1724700561384734,0.1722697464280003,0.1707220594066741,0.1676059525170539,0.1622130839126596,0.1603783747754062
185,312,468,56,148,589,159,44,576,329,526,0.378787484422365,0.3300677416146871,0.3231827479460208,0.3231718376016987,0.3229619706769662,0.3150215445654956,0.3097007671511275,0.304061081557784,0.3005077331959696,0.2985489433411782
186,433,329,579,369,165,253,63,62,479,424,0.3507604654871811,0.3406748878583127,0.3369188780959992,0.3292447425930007,0.3251964851869838,0.3148930984185044,0.3066640720283942,0.3063306979793245,0.297143404330783,0.2918389715353044
187,553,155,586,411,468,516,289,83,596,487,0.2141965214767366,0.1591697470476389,0.1573133012414231,0.1572070363806331,0.1539503713729789,0.1515544456622767,0.1501663663342343,0.143348942187913,0.1371536955121007,0.1369991560877977
188,208,377,24,406,398,399,514,548,580,29,0.4535573676110727,0.4518480570575319,0.4385290096535146,0.4290581651605165,0.4099457958749614,0.4091966036822841,0.3946761086881631,0.3903600291794133,0.3889087296526011,0.3834824944236852
189,580,246,299,21,486,470,600,165,131,592,0.3308620512686472,0.3115617227303557,0.282876190928009,0.2820944619442898,0.2796294703579018,0.2791452631195412,0.2694573449102336,0.2589698645587962,0.2577080007986976,0.2546998649051483
190,601,410,385,445,39,120,469,603,467,45,0.4200840252084029,0.3657398422884043,0.355140208191143,0.3550358012483631,0.3526840868336051,0.3275701928401339,0.3274230937990495,0.3253956867279842,0.3209833376209784,0.3179944153271747
191,55,25,467,511,93,241,45,339,125,506,0.5658251521157384,0.5582905262390825,0.5567022142689041,0.5427204202399745,0.5413127381832802,0.5405624776173353,0.5263613559678152,0.5237849266164972,0.518785847899556,0.511766315719159
192,399,398,16,246,230,416,342,442,71,151,0.3866544466698502,0.3662335103823572,0.329914439536929,0.3174301572974829,0.3105295017040594,0.3097560770866503,0.308083193694963,0.3056735079072006,0.3023715784073817,0.2981423969999719
193,146,256,35,217,430,335,303,367,37,315,0.35,0.3,0.202072594216369,0.1754116038614058,0.15,0.1494035761667992,0.1369306393762915,0.1342276334042151,0.1265924208854583,0.1228590233667902
194,390,452,181,63,329,424,353,479,569,44,0.3535974705878392,0.3483199010152386,0.3181784949779267,0.299100317290827,0.2931374256655659,0.2926284342135829,0.2918611084575496,0.2807366006013043,0.2804389824939811,0.2782315282191007
195,48,406,572,24,29,111,188,548,493,580,0.2700308624336608,0.2638224265055431,0.2453582460328592,0.2426813358485377,0.2425356250363329,0.241190955309433,0.2371708245126284,0.2314550249431378,0.2261335084333227,0.2236067977499789
196,16,295,399,68,335,361,130,334,438,329,0.2639315516295432,0.2602400194529422,0.2577696311132335,0.2492223931396134,0.2484646732989441,0.2428532880736397,0.2238381550780319,0.2236067977499789,0.2213133340689952,0.2151035098591617
197,390,329,569,353,424,452,90,433,238,44,0.4094513056583639,0.3859894483674549,0.3626043339889139,0.3596629605216802,0.3580955911502546,0.3477273381423985,0.3382262193049658,0.3283006282080591,0.3276514337736358,0.3268020925804171
198,479,390,329,181,433,63,27,424,468,589,0.3285656239849722,0.3259213914767112,0.3239440034634208,0.3207249697683174,0.3197802778450807,0.316243773219575,0.3099762159560958,0.3090460512927195,0.3066837437627723,0.3054081696555151
199,67,218,479,380,488,225,140,589,437,433,0.4470329052780037,0.4191046439671247,0.418230693022775,0.4121748075238843,0.4105562150389448,0.4058254305472927,0.3968258720651084,0.3954537409722289,0.3799950616472878,0.3799746917417884
200,329,569,44,265,554,303,353,197,92,356,0.3822044420907739,0.3518496715039796,0.3484496797414458,0.3269077650786027,0.3252022865999168,0.3243745600673012,0.3234592788410667,0.3143473067309657,0.3097902667484426,0.3069338732748374
201,468,596,56,576,287,602,367,390,90,312,0.450459356250611,0.4094413655143729,0.3904272402736026,0.3729564687679064,0.3726726492621236,0.3617399661493912,0.3588274459668473,0.3574974408527335,0.344843181034336,0.3349883499021059
202,438,580,459,238,465,105,188,140,334,66,0.2602400194529422,0.2592724864350674,0.2469323991623974,0.2409657986707496,0.2383984584166137,0.2335496832484569,0.2333333333333333,0.230021853114118,0.2253744679276044,0.2236067977499789
203,253,232,433,580,15,165,416,246,60,419,0.2727200856886643,0.2688664289689325,0.2660631431687819,0.2603288004377337,0.2550208870177951,0.254820363946947,0.2547869344093084,0.2509420003710036,0.2460688762830299,0.2403392742783827
204,290,113,581,147,555,465,246,105,425,490,0.3802156214011559,0.3110855084191276,0.2828894749305018,0.2777777777777778,0.2721655269759087,0.2534585417436653,0.2357022603955158,0.2345088235604828,0.22566773346211,0.2165063509461096
205,269,149,528,450,363,388,213,520,349,301,0.6640783086353597,0.5883484054145521,0.56,0.5487954724560283,0.5237229365663818,0.5144957554275266,0.511681719253465,0.5059644256269407,0.4743416490252569,0.4596194077712559
206,270,538,575,280,123,210,109,134,18,179,0.1363988678940947,0.1088214375165017,0.1,0.0975900072948533,0.0948683298050513,0.0948090926279954,0.0939336436627724,0.0937089217052915,0.0927683911440102,0.0912870929175276
207,243,95,375,343,182,556,451,548,493,195,0.2643718463041773,0.2442635754263801,0.2380759583480025,0.2360960823249428,0.233785950059759,0.2264554068289191,0.2207789298643526,0.2139802462554564,0.2090605025017727,0.2080125735844609
208,188,24,66,496,416,398,442,438,299,580,0.4535573676110727,0.3977961264790775,0.3662335103823572,0.3550358012483631,0.3510568873648704,0.3380617018914066,0.333462008626037,0.3319700011034929,0.3286878675669582,0.3207134902949092
209,474,585,595,61,14,581,246,465,29,550,0.3487103066735548,0.3010225049643021,0.2687320838606406,0.2580761716367371,0.2564257396539172,0.2502586653563095,0.2502172968684897,0.2482463826780993,0.2481817940513581,0.2456166928312021
210,246,521,62,278,51,572,433,399,208,122,0.3461938579263324,0.3372892600481376,0.3348294850057094,0.3196013860502965,0.3067942815656492,0.3065063009301185,0.2916596340635174,0.2909666902618111,0.2866757498529864,0.2832963498350367
211,278,246,61,304,595,140,248,524,62,327,0.4164252722054442,0.3836721270502573,0.3651121639946342,0.3636353483960756,0.3382805313915223,0.3380404019700238,0.3377044350463102,0.3322576730345329,0.3317324570265557,0.3300518426684357
212,248,438,74,572,273,230,138,165,231,406,0.2159108607096351,0.2142857142857142,0.2101627749970935,0.2082277961703132,0.2022305391662821,0.2004459314343183,0.1958391433141009,0.189974276058391,0.1895295363371708,0.1860968420796941
213,388,205,528,450,269,336,150,363,349,276,0.548454318095348,0.511681719253465,0.511681719253465,0.4753270756826349,0.4719399037242694,0.4130401011373831,0.3885891671573582,0.3721936841593883,0.3708099243547831,0.3626203338114211
214,369,165,355,15,250,496,130,521,246,442,0.3456681996931899,0.3224503392267627,0.3089878371571468,0.2959183673469387,0.2948839123097942,0.2828992979933355,0.2796985743921602,0.2785714285714286,0.2721794126179664,0.2657088885573012
215,155,468,274,411,408,220,56,596,409,3,0.3209596164268714,0.2860741991454879,0.2761747068071618,0.2628796132394267,0.2573916935983187,0.2403544161777973,0.2398001234375326,0.2337312395735429,0.2296166819971496,0.2284649888476962
216,293,18,367,56,468,554,596,287,159,598,0.4424503333008593,0.4371938025441533,0.4214943724314322,0.4128299048068376,0.4045731318798853,0.3931168877845421,0.3799558100765218,0.3792655292544361,0.3613022372369462,0.3277936051993201
217,193,238,448,166,424,76,369,90,47,501,0.1754116038614058,0.1643763225244809,0.1590711907439444,0.1491043364793883,0.1457457720325343,0.1456714081458459,0.1423540710868647,0.1390363394186202,0.1365577483997837,0.1325987088263591
218,479,437,273,238,67,607,380,589,225,424,0.4846584306533456,0.4818372587085211,0.480413864028763,0.4767953671040508,0.4732439502622685,0.4725272561489638,0.4477564866888556,0.4403317447726719,0.4290738365145097,0.4229326824354602
219,433,572,238,140,329,62,569,218,327,165,0.5236422823516793,0.4341131970458315,0.4244366688881116,0.4182681438570615,0.4112910880285509,0.4053231553463322,0.3872477194460963,0.3811258545363296,0.3786726942593882,0.3781806380100322
220,468,473,155,589,289,136,386,274,461,167,0.3492047108663973,0.3220349294019429,0.3113313899353978,0.3096448786349374,0.3094697469307188,0.3055064490262129,0.305295767618978,0.3039180253631759,0.2937549246878435,0.2891293982987488
221,433,304,140,17,67,482,232,40,248,479,0.298321484567415,0.2941176123034126,0.2927700218845599,0.2907470800228829,0.2904238828781678,0.2883164470271747,0.2840187787218772,0.2833636018891206,0.2815961063523619,0.2777989359299775
222,369,253,433,165,246,85,140,329,219,238,0.3831579776571198,0.3791134844881343,0.3782347372361169,0.3602143611308581,0.3582674358011841,0.345032779671177,0.3385309064224042,0.3379704448504967,0.3370803886401537,0.3318245423137361
223,366,200,265,274,468,592,596,56,201,356,0.2601300975813211,0.259499648053841,0.233289237455904,0.2304780198549238,0.2145633596044467,0.2145381297891012,0.213361077955083,0.2120696700934506,0.2101417239853717,0.2086051316659161
224,596,18,513,606,200,265,554,44,312,134,0.2304182084603292,0.2264618492808579,0.2260157592419004,0.2195441720787895,0.2091831153740085,0.2065591117977289,0.1969197636355104,0.1965449264254671,0.1941295302363963,0.1935643163496793
225,479,607,63,67,218,273,306,199,589,44,0.4469777145668917,0.4436985364623579,0.4355676449790104,0.4341504170681295,0.4290738365145097,0.4152098143638373,0.4138916848757479,0.4058254305472927,0.4049164659910945,0.4024279602150403
226,246,325,527,232,278,316,416,253,444,14,0.3705468452692683,0.3430031717227555,0.325940559942398,0.2947531723732816,0.2876613162766443,0.2850944531840176,0.2772179532159942,0.2745715070453463,0.2703451275316516,0.2663118206456537
227,130,399,493,342,230,556,347,362,15,71,0.2166945355543845,0.2134979984656465,0.2132007163556104,0.2083022575693182,0.2041241452319315,0.1924500897298752,0.1887759614897078,0.1825741858350553,0.1818274580193979,0.1788854381999831
228,234,378,583,93,469,445,125,7,511,454,0.6307692307692307,0.6201736729460423,0.6126561384840952,0.5966941897186163,0.5963027109421213,0.5954651581568434,0.5835116365245119,0.578954416201552,0.5788582927426393,0.5750080677718349
229,433,238,424,143,353,329,219,569,199,380,0.4278636232276754,0.4011599694128037,0.3975994170879874,0.3898440935376436,0.3893027495427607,0.3885765782976713,0.3773005177214219,0.3682367820039519,0.3527223333087481,0.3506274703801118
230,548,493,29,398,406,438,531,71,342,16,0.4454354031873739,0.4351941398892446,0.4200840252084029,0.408248290463863,0.3916747259003201,0.3563483225498992,0.3464101615137754,0.3347193406976015,0.3188964020716403,0.3187276291558383
231,273,380,67,479,176,218,437,413,248,379,0.4595460484901602,0.4396059036948932,0.4327505578687222,0.426433975234886,0.416878954058636,0.3972502688951166,0.3933258532207687,0.3888481953992488,0.3864974109862246,0.3854959489610381
232,246,600,580,433,416,40,140,316,17,377,0.46,0.3818488979401221,0.3743883901333836,0.3690842396603588,0.3591033609987478,0.3491926171484267,0.3464674335917916,0.3444700451315692,0.3425550430271317,0.341768277573498
233,18,216,159,607,293,134,0,312,56,287,0.3078255343242166,0.2955475866030599,0.2928214247551892,0.2855680823239987,0.2827241342463896,0.2822259972760316,0.2817799954905507,0.2785529209346249,0.2612196587656343,0.2599437210560503
234,37,445,228,173,565,403,454,57,529,125,0.6881642389167472,0.6631316534019392,0.6307692307692307,0.6061301842258157,0.5767498007284724,0.5764613536983137,0.5750080677718349,0.5742888578996569,0.5728918992315463,0.5633905456098736
235,574,534,100,224,596,391,570,408,456,315,0.2130032168075646,0.2,0.1870098328848737,0.1686548085423135,0.1474641428913337,0.1460593486680443,0.1380131118684708,0.1301200097264711,0.1290994448735805,0.1253924656438798
236,246,226,521,232,281,17,238,66,253,85,0.2193931022920578,0.2187974872468418,0.21,0.2078460969082652,0.2020986933568351,0.195670264960319,0.1947335280669587,0.1885618083164126,0.1882367415414475,0.1859339360402736
237,139,434,589,421,285,361,96,244,464,312,0.1345068967122425,0.1163105262998088,0.1117475390669185,0.1094284449091264,0.1024987972150489,0.1010784218951338,0.1005037815259212,0.0986927542439653,0.0984062724952183,0.0981104910251592
238,433,353,218,329,572,165,479,569,424,579,0.549095612496072,0.4778866790257854,0.4767953671040508,0.4723578170544377,0.4604833642325972,0.4603911462503879,0.4576010721494843,0.450520496477826,0.448341025422302,0.4386782320781383
239,558,42,135,591,283,583,446,435,116,57,0.6274950199005567,0.6043178879109262,0.6040404496926219,0.5834599659915782,0.5747560006013619,0.5724110127084204,0.560448538317805,0.5580272910415491,0.5504818825631803,0.5345224838248488
240,299,416,496,40,246,232,444,600,192,122,0.3649981975442157,0.3083035200691658,0.3051839689465369,0.2959013411369336,0.2903416015903251,0.2809757434745082,0.2745156674484011,0.2739326246646317,0.2714483570153184,0.2605842192811105
241,467,129,573,45,125,93,106,144,484,497,0.7944613465542745,0.7347080497499309,0.7049073768502414,0.7042147167923565,0.6855106213838522,0.6776309271789385,0.6377481392176932,0.6344166391652172,0.6344166391652172,0.6
242,394,283,446,485,591,234,173,583,239,37,0.4481290797651359,0.4441681590741884,0.4151682458530185,0.4008918628686366,0.3953781443992041,0.3927766595324934,0.3868699071282999,0.3841749099639162,0.3830161731427133,0.3774256780481986
243,523,10,367,265,485,303,207,569,182,375,0.2989763377416785,0.2981236122349973,0.2968682783625406,0.2859723190521038,0.2771369977368466,0.2681113792226244,0.2643718463041773,0.2626091696276563,0.2609604537529376,0.2607538342005482
244,395,249,499,167,356,487,237,274,408,326,0.1649572197684645,0.1259881576697424,0.1176552013337529,0.1125372841515859,0.1115041331166751,0.1035616276668666,0.0986927542439653,0.09783186641991,0.0972019739199673,0.0944911182523068
245,131,392,482,331,433,61,488,559,508,62,0.2856496992685406,0.2777698069954757,0.2776534053248263,0.2656568233100147,0.2614458854571421,0.2598380344288765,0.258538525110576,0.2584516258695872,0.2559490767360122,0.2551828721560402
246,600,327,140,14,232,377,433,62,165,581,0.5280889014065518,0.485744492936668,0.4661561833780469,0.4638007234913623,0.46,0.4596194077712559,0.4439708969827505,0.4265482615533608,0.4264911919865465,0.4146139914483855
247,29,474,585,24,61,398,556,406,76,211,0.3121898691782482,0.3036776479294984,0.3009850594849892,0.2746175181905448,0.2708171063061529,0.2567180154051351,0.2425356250363329,0.2388325736106128,0.2340229353715547,0.231186473059613
248,379,297,67,609,304,533,273,61,17,447,0.472212764706166,0.469196014572823,0.459049480653431,0.4567261464856222,0.4539449471117497,0.4406723960175571,0.4289724587365503,0.4282915331640058,0.4140030626403843,0.4132254077506382
